,xcoord,ycoord
219,1463.5017408103788,305.5132792035105
220,-722.635701026052,-126.19000233629811
221,-880.7426880285868,1106.5729689162526
222,-1127.416927401819,-363.2835496009875
223,854.6457529089957,-1089.6328448258387
224,-153.3463539692915,1214.5741567257653
225,742.8379628680781,633.6202645340877
226,-469.36900077251875,-539.6032961537803
227,-395.7467835769159,20.988803465485912
228,-625.7507148078638,-914.7425534024893
229,744.5973957186644,-1317.9879406902746
230,-1282.5225701947597,-49.70970327515512
231,-395.0541980076378,776.3426849180647
232,-1060.0265160941042,-887.3775585672369
233,-349.8538478535789,1290.9858356486575
234,-363.64239774234,712.1926267714833
235,90.16073737905931,-158.3844803477979
236,-488.7118260797884,155.04627099960555
237,1306.562917622611,517.3562732847794
238,475.3826903420738,-1315.6607220369413
239,490.2759726157336,-657.6741850009063
240,-31.94867858879608,-809.2962827506093
241,897.0668601385107,1005.9689899449812
242,-842.489734924069,-1203.4804758950265
243,-48.431569250343635,-1351.1802799688767
244,-166.3386854239498,-1180.8161176282451
245,-370.00678164216606,-644.683522884334
246,-466.81549037319473,-992.1759350632311
247,645.1769393089181,327.7197720326119
248,1252.3875000849246,-516.146224300408
249,-830.5355665224281,439.3409961251042
250,-199.8512891212528,1372.7822821161499
251,699.4122697255509,-622.1213332992709
252,-1334.5162670825835,313.66429150193704
253,-499.1665454928905,722.775451105136
254,-596.4128287219951,-801.4326962457483
255,-939.9853747399584,740.6581631194634
256,-252.02361943418052,314.2858838758041
257,219.58635205130798,1459.7777640914574
258,12.224274569458354,1150.9874215469504
259,-71.27990166736312,-1083.7590786861595
260,1230.4873284577338,-630.0939637873248
261,163.60230255139086,1409.7441515689422
262,-1011.9872911699129,405.29823511704626
263,287.20623290465,1441.0001677857706
264,345.66842425589346,165.60452368654373
265,451.9767010522823,223.8766383534708
266,1154.2404317423725,143.1224360594617
267,613.7382661206082,655.6716956123013
268,-566.9979357778461,-857.6356530529097
269,-217.6780493843664,840.5918729175631
270,942.0010723215358,151.9702243444292
271,651.7194241103973,1218.2693455854865
272,908.7685302046212,-734.7273742912296
273,-573.313434749961,-1401.192294108737
274,465.09440419710717,1275.6200005502224
275,73.01405242072144,-787.0188066629412
276,513.0777939863063,573.6447529859423
277,-627.1193511846238,-604.0964525439107
278,1328.2992973405312,368.43049121095453
279,154.6110456554812,-192.03151640060977
280,297.64419953056586,-665.7791615883161
281,-1128.0249826149875,913.9889269802724
282,972.3795063269721,701.2089190242283
283,90.49011772275583,709.7203148136555
284,-555.8104333853654,-430.79559889557663
285,1367.4307576528572,310.39811506999695
286,1166.2557262077016,805.1383390328978
287,-519.2408380047628,-561.589637237242
288,-165.06303714178873,967.3200077337578
289,-1051.1381521351232,-908.8884728358723
290,699.1513588602189,1131.3265195065353
291,546.9612491923625,1261.556561365592
292,1028.1174900406552,-318.41725386949383
293,-444.10923450303346,-1386.9059655673182
294,-363.9625133282083,-779.3247657070714
295,73.26407289209071,-595.4997712375424
296,478.4379655328152,1176.859611349872
297,-880.8705300414532,-668.5968593867789
298,426.70918807518194,1342.684743069899
299,26.814763659549048,426.50073888764774
300,-1045.1488253550053,-927.2854336504412
301,786.478232451147,-185.79801059602542
302,1216.3392358190727,49.38410150459455
303,246.0862103846583,179.55470653326842
304,-1051.1460404621341,-531.8799256373613
305,686.1637364861033,1074.6988628191468
306,557.2417809572379,723.9377433243388
307,148.68898827361747,-689.325684355169
308,528.085296675228,970.7775532399887
309,1339.9654184219041,300.7051779888374
310,-709.3644054028633,481.79832012244486
311,-645.12707220515,-389.34301609000346
312,484.602042544648,-631.3432563816369
313,-1215.234898919428,836.5196506893396
314,394.63072488206643,-823.8379452543513
315,-37.93728313036495,87.7675207249274
316,1279.5405096393831,361.0789320594427
317,1045.0246290119858,702.1402789049922
318,-8.23946584471664,536.6141796631264
319,-362.2919463269063,-1472.4659341677968
320,-1159.3788059808335,31.186857498523118
321,-189.72469759536492,-1054.2874700642124
322,-874.0365197617606,324.7462419895098
323,383.44147851093777,-1399.9826808990854
324,702.5078793153597,239.3453090593295
325,-290.90305585940456,-747.4908640869392
326,-471.4926553366192,236.83172829901417
327,137.451572442,-1323.655543268558
328,1080.7927758907479,-416.41228915923654
329,1012.4306798739447,589.5778281557846
330,411.26150390501147,561.2911112250158
331,903.0653978314915,800.1797695966023
332,1279.217491395488,319.906105300885
333,120.64330172556477,893.8648310162381
334,-1217.2334470425249,591.7127604106703
335,726.0006358722496,513.641787005465
336,892.3344188500649,-990.6722306073984
337,-274.1324103982036,15.816540177894204
338,38.690683813292196,1127.7555175614777
339,-807.3307161526418,1265.0625431556039
340,102.93121683260216,1506.8277156047786
341,-359.9110142309519,-720.4204597518759
342,-556.5580977423024,846.8361826345998
343,-92.03144782717784,-360.0243370009354
344,-399.10542174910296,1365.5964376213865
345,986.079111497941,539.7052058744997
346,583.7543716903215,729.7327602283473
347,-179.78894202047897,475.7754422409121
348,-582.6859968631078,1364.653064594117
349,-1073.2577224944803,198.79511886147748
350,792.7919908922738,49.32529985946359
351,-833.9227873120589,320.7394061739191
352,-719.9839627074937,-303.2563017908021
353,-1133.9998014391176,282.18434893066365
354,-147.27265514905653,1458.0668845788923
355,241.6617502631249,-1392.3694865046957
356,365.03981260860405,952.8814511584993
357,1085.7309375149707,-863.0325076269648
358,-764.1850510537057,-610.9780974903517
359,746.35851584788,-13.87371537794416
360,-1480.917306017763,-1.1717213029939981
361,802.8693936824187,-181.27309164164507
362,276.1029477893105,-816.7148942330589
363,1420.8140388844283,-490.5786071785353
364,278.25726181451734,468.9297972080361
365,1037.9366427270618,-829.7307818970446
366,1459.8721267309186,-147.44115768853567
367,-1012.1190364168299,-330.79673802046165
368,-70.96589294674136,-19.287898339094017
369,-738.967143593724,-554.9575973092863
370,-353.607198301375,-354.68578160922914
371,256.8266811480856,940.3061878900513
372,-769.9379561827789,-1099.2019086643522
373,-370.7523409837407,930.6342305535868
374,-38.89437841199724,995.1163631005769
375,-1109.8859223883092,-23.040988786297333
376,1143.300721980494,0.8136021369781236
377,-1244.165707935068,-640.8682268232737
378,175.5531730112114,814.0860072287051
379,1176.294696815773,-707.7638987357366
380,938.4354784463618,-637.0723902614706
381,782.1602874345563,-254.77203536160374
382,-368.5826721202052,-737.6048328861713
383,148.97943529291265,-904.2214161891703
384,731.0750000755852,946.0969544850998
385,637.3745995759452,339.2783038868508
386,1453.586980820164,41.742363334098734
387,-879.340776415429,-727.9688135850589
388,1448.333977056059,-35.27107344550455
389,-71.71655875522836,-312.4996282226025
390,-840.8236700375022,272.2719845817601
391,-88.49834314773315,-201.64257698679148
392,-413.8595891529492,672.4238212052304
393,-1373.4390968535017,203.94513348095637
394,-239.28384465601985,167.15756301277642
395,-738.3954567078052,-662.7741247460591
396,-374.54744586896544,-353.10942015271087
397,-695.8015156490877,705.0411821817823
398,-1211.0704672790703,687.1863579423785
399,-329.65123591255303,-1159.2175660001994
400,-289.6862558139338,-1280.9864529973543
401,-842.9010187733081,290.31720990361265
402,401.8755061927444,-1432.4261893771381
403,989.2289132330407,-821.4597204325894
404,-607.8286711190065,-766.8740060467343
405,677.951743758713,-729.1015283343539
406,1448.9038992439364,-1.4947700382563667
407,1136.7072121000647,113.58711293740096
408,-960.6733457245366,849.0422909696144
409,-628.0786196960948,757.9894645550553
410,634.103277182299,322.6430827965198
411,1279.4839164314735,-46.19189604408193
412,-1109.6051019188083,-365.33700858414227
413,-198.83949837934756,-1054.412534760259
414,634.2715718500048,-1023.8618599643605
415,595.0197317262086,-337.01024757797603
416,-1208.680398090881,593.620316724895
417,-1244.5728059903556,-791.6385683933761
418,-1265.1470699199506,-670.539737402947
419,-846.6820613474026,-19.957742531737278
420,-452.1642184332684,-845.9367057637882
421,1359.6634904644347,24.77542487861895
422,913.8146762335033,-728.5534288691161
423,-901.5606509053412,668.4432606955161
424,-1139.3066982772116,-917.2032522331726
425,-739.3795358187956,835.3745913536125
426,-17.88873884653409,-1097.8911624442608
427,-258.26678654413865,-143.57886006673536
428,-388.56871021275305,36.556366205433775
429,71.35858478288333,-101.85205600750932
430,1143.239177194919,-896.7223913435806
431,-860.7295195652937,-405.45194673138127
432,1013.6919605144419,-102.0123868505484
433,549.0136857596151,-1290.6963893479833
434,-396.4857462471387,-1120.7830662682493
435,-537.7514166478608,-1055.9634474458276
436,816.4552283485963,15.362429833540833
